1756256400.0,0.03817,0.03839,0.03809,0.03809,88145.6
1756257300.0,0.03809,0.03827,0.03659,0.0371,422026.0
1756258200.0,0.0371,0.0371,0.03677,0.03682,19391.2
1756259100.0,0.03682,0.03721,0.03661,0.03713,274329.2
1756260000.0,0.03713,0.03781,0.03693,0.03752,318901.2
1756260900.0,0.03752,0.03752,0.03729,0.03746,313480.6
1756261800.0,0.03746,0.03919,0.03746,0.039,131126.0
1756262700.0,0.039,0.03919,0.03848,0.03863,568825.2
1756263600.0,0.03863,0.03901,0.03842,0.03855,254546.6
1756264500.0,0.03855,0.041,0.03793,0.03976,394111.0
1756265400.0,0.03976,0.03994,0.03894,0.03969,145953.8
1756266300.0,0.03969,0.03992,0.03893,0.03918,180280.8
1756267200.0,0.03918,0.03952,0.03885,0.03894,75931.6
1756268100.0,0.03894,0.0395,0.03893,0.0394,266362.6
1756269000.0,0.0394,0.0394,0.0388,0.03908,104307.4
1756269900.0,0.03908,0.0403,0.03891,0.04005,376457.0
1756270800.0,0.04005,0.04076,0.03933,0.03994,464483.8
1756271700.0,0.03994,0.04039,0.03953,0.04025,535646.8
1756272600.0,0.04025,0.04055,0.03984,0.04003,270047.0
1756273500.0,0.04003,0.0404,0.03928,0.03961,530827.6
1756274400.0,0.03961,0.03987,0.03904,0.0392,375957.8
1756275300.0,0.0392,0.04059,0.03896,0.04022,715403.2
1756276200.0,0.04022,0.04071,0.03935,0.04014,601187.4
1756277100.0,0.04014,0.04121,0.03956,0.0398,302639.4
1756278000.0,0.0398,0.04042,0.03902,0.03943,489566.0
1756278900.0,0.03943,0.04115,0.03911,0.04108,703238.2
1756279800.0,0.04108,0.04164,0.04076,0.041,277595.0
1756280700.0,0.041,0.04106,0.04017,0.04049,356765.6
1756281600.0,0.04049,0.04074,0.03947,0.03962,608123.0
1756282500.0,0.03962,0.04007,0.03901,0.03915,404418.0
1756283400.0,0.03915,0.03976,0.03889,0.03906,465069.2
1756284300.0,0.03906,0.03921,0.0388,0.0389,172441.2
1756285200.0,0.0389,0.03913,0.03876,0.03886,163823.0
1756286100.0,0.03886,0.03949,0.03874,0.0391,94511.0
1756287000.0,0.0391,0.03936,0.03902,0.03921,85484.2
1756287900.0,0.03921,0.03957,0.03901,0.03937,302228.0
1756288800.0,0.03937,0.0414,0.03911,0.03957,511246.8
1756289700.0,0.03957,0.03957,0.03928,0.03935,82895.2
1756290600.0,0.03935,0.03961,0.03928,0.03928,82956.6
1756291500.0,0.03928,0.03961,0.03915,0.03918,280364.2
1756292400.0,0.03918,0.0393,0.03903,0.03922,49716.4
1756293300.0,0.03922,0.03947,0.03904,0.03926,63342.2
1756294200.0,0.03926,0.03965,0.03915,0.03919,172859.8
1756295100.0,0.03919,0.03932,0.03916,0.03927,126747.2
1756296000.0,0.03927,0.0398,0.03919,0.03975,644953.8
1756296900.0,0.03975,0.04202,0.03958,0.04159,538854.2
1756297800.0,0.04159,0.04189,0.04105,0.04135,172177.4
1756298700.0,0.04135,0.04149,0.0408,0.04126,365684.6
1756299600.0,0.04126,0.04386,0.04111,0.04291,557605.2
1756300500.0,0.04291,0.04589,0.04291,0.04525,513450.0
1756301400.0,0.04525,0.04573,0.04426,0.04475,873268.8
1756302300.0,0.04475,0.04489,0.04345,0.04418,982674.2
1756303200.0,0.04418,0.04975,0.04404,0.04882,986418.6
1756304100.0,0.04882,0.04882,0.04511,0.04658,728681.0
1756305000.0,0.04658,0.04699,0.04507,0.04552,663119.6
1756305900.0,0.04552,0.04647,0.04535,0.04558,699164.0
1756306800.0,0.04558,0.04652,0.04522,0.04598,416800.6
1756307700.0,0.04598,0.04736,0.0456,0.04613,601681.4
1756308600.0,0.04613,0.0464,0.04533,0.04593,782430.8
1756309500.0,0.04593,0.04638,0.04543,0.04595,726704.4
1756310400.0,0.04595,0.04827,0.04562,0.04821,1119776.6
1756311300.0,0.04821,0.06084,0.04821,0.05708,2528897.2
1756312200.0,0.05708,0.05857,0.0489,0.05131,2386527.6
1756313100.0,0.05131,0.05333,0.05054,0.0516,679934.8
1756314000.0,0.0516,0.05166,0.04542,0.047,890149.8
1756314900.0,0.047,0.04974,0.04672,0.04816,653632.2
1756315800.0,0.04816,0.0483,0.04468,0.04561,912839.0
1756316700.0,0.04561,0.048,0.04557,0.0466,317665.8
1756317600.0,0.0466,0.04737,0.04635,0.04672,279058.8
1756318500.0,0.04672,0.0485,0.04644,0.04821,856502.2
1756319400.0,0.04821,0.04841,0.04539,0.04599,502344.4
1756320300.0,0.04599,0.05232,0.04593,0.04977,694632.8
1756321200.0,0.04977,0.05175,0.04408,0.04622,644885.6
1756322100.0,0.04622,0.04733,0.04564,0.04685,1094071.4
1756323000.0,0.04685,0.04815,0.04645,0.04658,262952.2
1756323900.0,0.04658,0.0546,0.04653,0.04983,675323.6
