close_reason,count,avg_pnl,total_pnl,winrate
SL_BE,10378,-0.6318100912676662,-6556.925127175839,0.017344382347273077
SL_HARD,2620,-2.315556717774902,-6066.758600570243,0.0
SL_TRAIL,274,0.14893250753521314,40.807507064648405,0.40145985401459855
TIMEOUT_DRAWDOWN,212,-2.851155544824666,-604.4449755028293,0.009433962264150943
TIMEOUT_MAX_AGE,3,0.028522644422415533,0.0855679332672466,1.0
TIMEOUT_NO_MFE,8757,-1.1484609094510663,-10057.072184062987,0.010962658444672833
TIMEOUT_NO_MOVE,621,0.9217502756946205,572.4069212063594,0.6119162640901772
TP_DYN,29,3.4093148045909065,98.87012933313629,0.9310344827586207
