pnl_net,equity,drawdown,rolling_sharpe,rolling_expectancy,rolling_winrate
-0.2777447561696007,-83.23919922760592,-83.16959197811474,-9.747945609202166,-0.37212224252903375,0.04
-0.30039680000001096,-83.53959602760594,-83.46998877811475,-9.687656780008794,-0.37001269852903435,0.04
-0.5886496453119437,-84.12824567291788,-84.0586384234267,-9.702140913033329,-0.3683422339523142,0.04
-0.9125580160399649,-85.04080368895785,-84.97119643946667,-14.964148686213669,-0.40730814506853846,0.02
-0.34403374467836983,-85.38483743363622,-85.31523018414504,-15.060650860549938,-0.408582296066746,0.02
-0.15179720647680545,-85.53663464011302,-85.46702739062184,-14.666541300568554,-0.3988845453224013,0.02
-0.2093249525241397,-85.74595959263716,-85.67635234314598,-15.052590564015222,-0.3853454486549646,0.02
-0.4571248401279658,-86.20308443276512,-86.13347718327394,-15.13528092687556,-0.3824534142928687,0.02
-0.4317869982069639,-86.63487143097208,-86.5652641814809,-15.45743034557255,-0.3869602862570083,0.02
-0.39697310275997055,-87.03184453373206,-86.96223728424087,-16.863247016930853,-0.3957823250795851,0.0
-0.36068459857835006,-87.3925291323104,-87.32292188281922,-16.917072472001376,-0.39099411414827356,0.0
-0.3933283199999535,-87.78585745231035,-87.71625020281917,-16.91954419935274,-0.38835854948872045,0.0
-0.2983754599999905,-88.08423291231034,-88.01462566281916,-17.53058912146512,-0.3920153835383203,0.0
-0.4016983999999547,-88.4859313123103,-88.41632406281911,-17.511034362070188,-0.3911336088456799,0.0
-0.7536984799679818,-89.23962979227828,-89.1700225427871,-17.337426406300434,-0.40184647906752546,0.0
-0.5808286838479355,-89.82045847612622,-89.75085122663504,-17.360664073128632,-0.40154700943037264,0.0
-0.4015935999999768,-90.22205207612619,-90.152444826635,-18.33756905332302,-0.39292426944077263,0.0
-0.20634679999998295,-90.42839887612617,-90.35879162663498,-18.019261961403267,-0.3908025574407722,0.0
-0.10565093260803349,-90.5340498087342,-90.46444255924301,-17.31653802745751,-0.38692457609293307,0.0
-0.348646387711947,-90.88269619644615,-90.81308894695496,-18.213898616585247,-0.392140386332452,0.0
-0.3055457999999765,-91.18824199644612,-91.11863474695494,-18.16002466982824,-0.3916218221318114,0.0
-0.4015261677143317,-91.58976816416046,-91.52016091466928,-18.264357790098305,-0.39313543377313903,0.0
-0.2815049951769838,-91.87127315933745,-91.80166590984626,-18.07390928310425,-0.3910753195782954,0.0
-0.29266012000000985,-92.16393327933746,-92.09432602984627,-17.899354957985615,-0.38709457028584937,0.0
-0.289833573119995,-92.45376685245745,-92.38415960296626,-17.72679068044433,-0.38482549147483847,0.0
-0.4078099199999585,-92.86157677245741,-92.79196952296623,-17.719196750041768,-0.383669953503318,0.0
-0.05428716726397846,-92.91586393972139,-92.8462566902302,-16.683014906469435,-0.374507616339798,0.0
-0.2854054587526045,-93.201269398474,-93.13166214898281,-16.52494099397256,-0.3715910535148511,0.0
-0.373775620064015,-93.575045018538,-93.50543776904682,-16.509712547166764,-0.36943591158349176,0.0
