time_of_day,coin,trades,expectancy,profit_factor,winrate,avg_win,avg_loss,gross_profit,gross_loss_abs
overnight_utc,PENGU/USDT,63,-1.4353780854192961,0.00025878352500803147,0.015873015873015872,0.023407546129136425,-1.4589068859281418,0.023407546129136425,90.45222692754479
overnight_utc,PEPE/USDT,50,-0.9566321052360793,0.0,0.0,0.0,-0.9566321052360793,0.0,47.831605261803965
overnight_utc,PI/USDT,65,-0.5749120798411833,0.34851059337259543,0.2,1.5377299158228215,-1.1030725787571845,19.99048890569668,57.359774095373595
overnight_utc,RECALL/USDT,10,-0.5969566831074218,0.30759801603663983,0.2,1.325983284540768,-1.0776916750194694,2.651966569081536,8.621533400155755
overnight_utc,RIVER/USDT,44,-1.574676572919944,0.05124537948309841,0.09090909090909091,0.9355884701600654,-1.8257030772279446,3.7423538806402616,73.02812308911778
overnight_utc,SOL/USDT,59,-1.1391382892419757,0.0,0.0,0.0,-1.1391382892419757,0.0,67.20915906527657
overnight_utc,SONIC/USDT,6,-1.0315404587187609,0.02614655438369762,0.16666666666666666,0.16617220275360273,-1.2710829910132335,0.16617220275360273,6.355414955066168
overnight_utc,STO/USDT,6,-0.3871414211469158,0.3416070623304235,0.16666666666666666,1.2052095581632265,-0.7056116170089443,1.2052095581632265,3.528058085044721
overnight_utc,SUI/USDT,110,-1.015172973727856,0.0,0.0,0.0,-1.015172973727856,0.0,111.66902711006418
overnight_utc,TAO/USDT,6,-0.9706420170973118,0.0,0.0,0.0,-0.9706420170973118,0.0,5.823852102583871
overnight_utc,TRX/USDT,64,-0.7207298327029522,0.0,0.0,0.0,-0.7207298327029522,0.0,46.12670929298894
overnight_utc,UNI/USDT,103,-1.0550989351626578,0.0,0.0,0.0,-1.0550989351626578,0.0,108.67519032175376
overnight_utc,VELVET/USDT,2,1.1000689064039493,4.015370163982218,0.5,2.9297788496159,-0.7296410368080014,2.9297788496159,0.7296410368080014
overnight_utc,WLD/USDT,64,-1.2703821537640574,0.010795229161533719,0.015625,0.8872786303919824,-1.3046307376395505,0.8872786303919824,82.19173647129168
overnight_utc,XAUT/USDT,42,-1.0056787407218304,0.0,0.0,0.0,-1.0056787407218304,0.0,42.238507110316874
overnight_utc,XLM/USDT,78,-1.1870169379706899,0.0,0.0,0.0,-1.1870169379706899,0.0,92.5873211617138
overnight_utc,XRP/USDT,57,-0.9519175882935484,0.0,0.0,0.0,-0.9519175882935484,0.0,54.259302532732264
overnight_utc,ZEC/USDT,103,-0.6943634003224616,0.029209580536865086,0.038834951456310676,0.537977228520405,-0.7441549408817694,2.15190891408162,73.67133914729517
overnight_utc,ZRO/USDT,28,-0.7469952128602443,0.042759274589357986,0.07142857142857142,0.4671485615480356,-0.8403908878147275,0.9342971230960712,21.850163083182913
morning_utc,0G/USDT,13,-1.5479387402109404,0.022358427468974693,0.07692307692307693,0.46021282368105565,-1.7152847038686065,0.46021282368105565,20.58341644642328
morning_utc,AAVE/USDT,20,-1.4417299033359166,0.0,0.0,0.0,-1.4417299033359166,0.0,28.834598066718332
morning_utc,ADA/USDT,24,-1.4664804298299317,0.0,0.0,0.0,-1.4664804298299317,0.0,35.19553031591836
morning_utc,AVAX/USDT,16,-1.2219691002199264,0.0,0.0,0.0,-1.2219691002199264,0.0,19.551505603518823
morning_utc,B2/USDT,4,-0.9871494607199152,0.0,0.0,0.0,-0.9871494607199152,0.0,3.9485978428796606
morning_utc,BCH/USDT,7,-1.7739359464799536,0.0,0.0,0.0,-1.7739359464799536,0.0,12.417551625359675
morning_utc,BERA/USDT,12,-1.6441513106846408,0.0,0.0,0.0,-1.6441513106846408,0.0,19.72981572821569
morning_utc,BGB/USDT,14,-1.2507681105805317,0.0,0.0,0.0,-1.2507681105805317,0.0,17.510753548127443
morning_utc,BNB/USDT,8,-1.3330206079199471,0.0,0.0,0.0,-1.3330206079199471,0.0,10.664164863359577
morning_utc,BTC/USDT,24,-1.0404393833560561,0.0,0.0,0.0,-1.0404393833560561,0.0,24.97054520054535
morning_utc,DOGE/USDT,31,-1.3099394775875195,0.0,0.0,0.0,-1.3099394775875195,0.0,40.608123805213104
morning_utc,ETH/USDT,16,-0.9789971773374344,0.0,0.0,0.0,-0.9789971773374344,0.0,15.66395483739895
morning_utc,GRASS/USDT,4,-1.4369723603719504,0.11871003576197306,0.25,0.774242518175997,-2.1740439865545995,0.774242518175997,6.522131959663799
morning_utc,H/USDT,22,-2.0324777998670984,0.25283129694345363,0.2727272727272727,2.521792805523484,-3.7403292768885668,15.130756833140904,59.84526843021707
morning_utc,HBAR/USDT,17,-1.2753231204703033,0.0,0.0,0.0,-1.2753231204703033,0.0,21.680493047995157
morning_utc,HOME/USDT,23,-2.2606636716937065,0.19945034300937942,0.21739130434782608,2.5908382418628695,-3.608303092126088,12.954191209314347,64.94945565826959
morning_utc,HYPE/USDT,35,-1.2213987090327918,0.0,0.0,0.0,-1.2213987090327918,0.0,42.748954816147716
morning_utc,KITE/USDT,68,-2.0612212055285584,0.21431300963912617,0.22058823529411764,2.548832103587223,-3.3659532741462326,38.23248155380834,178.39552352975034
morning_utc,LINK/USDT,16,-0.9427592800499727,0.0,0.0,0.0,-0.9427592800499727,0.0,15.084148480799563
morning_utc,LPT/USDT,27,-1.017503978569711,0.042264356711657965,0.07407407407407407,0.6061756644401443,-1.1473983500104996,1.2123513288802885,28.684958750262492
morning_utc,LTC/USDT,38,-1.3856557639704674,0.0,0.0,0.0,-1.3856557639704674,0.0,52.654919030877764
morning_utc,MOODENG/USDT,2,-2.496678353266385,0.0,0.0,0.0,-2.496678353266385,0.0,4.99335670653277
morning_utc,MORPHO/USDT,47,-1.230929570547927,0.0005960422920505974,0.02127659574468085,0.034503811612323354,-1.2584389918992367,0.034503811612323354,57.888193627364885
morning_utc,MYX/USDT,5,-2.493278459166327,0.0734760677219755,0.4,0.4943107526241307,-4.485004600359965,0.9886215052482614,13.455013801079895
