close_reason,count,avg_pnl,total_pnl,winrate
SL_BE,10962,-1.0936625658355306,-11988.729046689086,0.020069330414158
SL_HARD,2769,-2.435336834453404,-6743.447694601476,0.0
SL_TRAIL,329,0.3216713763874549,105.82988283147267,0.4316109422492401
TIMEOUT_DRAWDOWN,224,-3.0748754912633336,-688.7721100429867,0.008928571428571428
TIMEOUT_MAX_AGE,3,0.028522644422415533,0.0855679332672466,1.0
TIMEOUT_NO_MFE,8921,-1.1707631668499874,-10444.378211468738,0.010761125434368345
TIMEOUT_NO_MOVE,677,1.273124642125419,861.9053827189086,0.6336779911373708
TP_DYN,29,3.4093148045909065,98.87012933313629,0.9310344827586207
