date,trade_count,winrate,expectancy,profit_factor,avg_win,avg_loss,avg_duration,trades,avg_pnl
2026-03-07,4078,0.02157920549288867,-0.5151382918372729,0.0372401468682014,0.923382832551654,-0.5468650735280562,,4078,-0.5151382918372729
2026-03-08,3489,0.04299226139294927,-1.1136388451535437,0.057362640640555324,1.5762988876971682,-1.2344806121279697,,3489,-1.1136388451535437
