pnl,score,entry_efficiency,entry_delay,slippage,mfe,mae,profit_capture_ratio
-0.9776481113599329,0.5921740061426701,1.0,0,,0.0,-0.0040000000000000036,
-0.5785658040831976,0.5084066604721703,1.0,0,,0.0,-0.00020000000000000573,
-0.40506209999999077,0.5278707891032226,1.0,0,,1.9999999999992246e-05,0.0,-20253.105000007392
-0.3602480134399744,0.4485632064414735,1.0,0,,0.00029999999999996696,-0.0012000000000000899,-1200.8267114667137
-0.6458011037026479,0.48153279869417703,1.0,0,,1.499999999999901e-09,0.0,-430534069.135127
-0.3433201873759887,0.5105822997487952,1.0,0,,4.000000000001225e-05,0.0,-8583.004684397089
-0.13242375056064948,0.5283173985227609,1.0,0,,7.999999999999327e-06,-1.0000000000001327e-06,-16552.968820082577
-0.3658643889119942,0.5276679900529864,1.0,0,,0.14999999999997726,0.0,-2.439095926080331
-0.3350915801279989,0.5512986537032678,1.0,0,,9.999999999998899e-05,-9.999999999998899e-05,-3350.9158012803578
-0.4087367713919715,0.6152697872288455,1.0,0,,0.0009999999999998899,0.0,-408.7367713920165
-0.30145379999997246,0.44591178716641167,1.0,0,,0.000700000000000145,-9.999999999998899e-05,-430.64828571415717
-0.3037875200000033,0.45301627358126595,1.0,0,,0.0007000000000000339,0.0,-433.98217142855515
-0.19429794911997758,0.529349403273892,1.0,0,,0.00040000000000001146,0.0,-485.74487279993
-0.3116929199999911,0.47176165753183297,1.0,0,,0.00010000000000000286,0.0,-3116.929199999822
-0.38528219999997115,0.48325507192692185,1.0,0,,0.11299999999999955,0.0,-3.409576991150201
-0.3774628846455924,0.5189644890676894,1.0,0,,0.00012999999999999123,0.0,-2903.560651120137
-0.4045111399999769,0.5283173985227609,1.0,0,,1.299999999999999e-05,0.0,-31116.241538459784
-0.40587399999998464,0.529349403273892,1.0,0,,0.00019999999999997797,0.0,-2029.3700000001468
-0.6721728741479501,0.5105822997487952,1.0,0,,0.00015000000000001124,0.0,-4481.152494319332
1.0357375397712523,0.3027384039314236,1.0,0,,0.0030699999999999894,0.0,337.37379145643513
-0.28032619476799714,0.447823897239083,1.0,0,,9.999999999998899e-05,-9.999999999998899e-05,-2803.26194768028
-0.6366847436940399,0.48153279869417703,1.0,0,,0.0,-4.199999999999892e-09,
-0.886279785895972,0.6152697872288455,1.0,0,,0.0,-0.0030000000000001137,
-0.6017265582327602,0.5189644890676894,1.0,0,,1.9999999999992246e-05,-0.00010000000000000286,-30086.327911649674
-0.20644339999999,0.3349346942774824,1.0,0,,0.2799999999999727,-0.29000000000002046,-0.7372978571428933
0.044128838368874046,0.5027628674370701,1.0,0,,0.0010000000000000009,-0.0016000000000000458,44.12883836887401
-0.6000951451439261,0.5276679900529864,1.0,0,,0.0,-0.5699999999999363,
-0.5251065529776079,0.45301627358126595,1.0,0,,0.0,-0.0015999999999999348,
-0.1155337575200017,0.4287699380212806,1.0,0,,0.0007999999999999952,0.0,-144.417196900003
-0.44578713463197417,0.44591178716641167,1.0,0,,9.999999999998899e-05,-0.0017000000000000348,-4457.871346320233
-0.2180549688757045,0.5027437746347478,1.0,0,,1.3999999999996817e-09,-1.7000000000003395e-09,-155753549.19696718
-0.5958021657055749,0.5278707891032226,1.0,0,,0.0,-8.999999999999286e-05,
-0.832730599479979,0.5512986537032678,1.0,0,,0.0,-0.0005999999999999894,
-0.31243239999999994,0.47176165753183297,1.0,0,,0.0,-1.0000000000003062e-05,
-0.29954999999999266,0.44321178483348866,,0,,0.0,0.0,
-0.08785587573599955,0.3003216652416117,1.0,0,,0.0,-0.0009000000000000119,
-0.33147401003200916,0.42100756987044385,1.0,0,,0.0,-0.000200000000000089,
-0.32584558564794613,0.48325507192692185,1.0,0,,0.029000000000010573,-0.10199999999998965,-11.236054677511287
-0.38451070491917144,0.5290450995587955,1.0,0,,1.9999999999992246e-05,0.0,-19225.535245966024
-0.4916975846223073,0.5205318410339252,1.0,0,,0.0,-1.000000000000046e-05,
-0.4032875136705408,0.5027437746347478,1.0,0,,1.8000000000001352e-09,0.0,-224048618.70583916
-0.46558681857598233,0.4961112606687198,1.0,0,,0.0,-6.999999999998674e-05,
-0.5124040254399791,0.5289989115961762,1.0,0,,0.0,-0.00030000000000002247,
-0.4312335999999478,0.5762002731983245,,0,,0.0,0.0,
-0.4815327166319818,0.5197129377337006,1.0,0,,0.10000000000002274,-0.18000000000006366,-4.815327166318723
-0.3396122681743865,0.45652637733714063,1.0,0,,9.999999999998899e-05,-0.0005999999999999339,-3396.122681744239
-0.4424245306415786,0.5145898978523092,1.0,0,,9.999999999996123e-06,-3.0000000000002247e-05,-44242.45306417501
-0.30922061872637796,0.5145898978523092,1.0,0,,3.999999999999837e-05,-2.0000000000006124e-05,-7730.515468159764
-0.6042433540063643,0.4287699380212806,1.0,0,,0.0,-0.002819999999999989,
-0.19042849613599713,0.3349346942774824,1.0,0,,0.08999999999997499,-0.07000000000005002,-2.115872179289445
