pnl,volatility,atr,trend_strength
-0.5697246384479915,0.0018276762402088208,,1.0
-0.46157804367997546,0.0014889261120416583,,0.8844463951797011
-0.5593618311640114,0.0016752289479562842,,0.9538642364777887
-0.5584896622079799,0.0017336030049118446,,0.9408561616626396
-0.40086895999999017,0.0014508928571429142,,1.0
-0.9776481113599329,0.001808318264014468,,1.0
-0.5785658040831976,0.0013301409949455023,,1.0
-0.40506209999999077,0.00020861583394171532,,1.0
-0.3602480134399744,0.0011049723756906497,,0.9485632064414735
-0.6458011037026479,0.0004590103736344138,,0.9815327986941771
-0.3433201873759887,0.00026567481402771153,,1.0
-0.13242375056064948,0.0013454925997906204,,1.0
-0.3658643889119942,0.00024022292687610465,,1.0
-0.3350915801279989,0.0007923930269412756,,1.0
-0.4087367713919715,0.00045146726862297515,,1.0
-0.30145379999997246,0.0005888847994112138,,0.9459117871664117
-0.3037875200000033,0.0007809885083119869,,0.953016273581266
-0.19429794911997758,0.001043024771838361,,1.0
-0.3116929199999911,0.002070822116380262,,0.971761657531833
-0.38528219999997115,0.0013474196317847889,,0.9832550719269219
-0.3774628846455924,0.0014489522960320022,,1.0
-0.4045111399999769,0.0019440705847166128,,1.0
-0.40587399999998464,0.0005220569042025005,,1.0
-0.6721728741479501,0.0009968102073365979,,1.0
1.0357375397712523,0.012228639713204498,,0.8027384039314236
-0.28032619476799714,0.0002886419396738028,,0.947823897239083
-0.6366847436940399,0.0012871590560833259,,0.9815327986941771
-0.886279785895972,0.0013556258472662058,,1.0
-0.6017265582327602,0.001338538761851591,,1.0
-0.20644339999999,0.0012709030100334297,,0.8349346942774825
0.044128838368874046,0.004752330469749674,,1.0
-0.6000951451439261,0.0009135347383603435,,1.0
-0.5251065529776079,0.001787709497206631,,0.953016273581266
-0.1155337575200017,0.003220093382708079,,0.9287699380212806
-0.44578713463197417,0.001326357674452895,,0.9459117871664117
-0.2180549688757045,0.0009471432936144275,,1.0
-0.5958021657055749,0.0009400459578023069,,1.0
-0.832730599479979,0.002380952380952339,,1.0
-0.31243239999999994,0.00020751193193614987,,0.971761657531833
-0.29954999999999266,0.0,,0.9432117848334887
-0.08785587573599955,0.003217733285663253,,0.8003216652416116
-0.33147401003200916,0.00028864193967396306,,0.9210075698704439
-0.32584558564794613,0.0015634883693174384,,0.9832550719269219
-0.38451070491917144,0.0002087029114055332,,1.0
-0.4916975846223073,0.0014974543276430757,,1.0
-0.4032875136705408,0.0005499373682442135,,1.0
-0.46558681857598233,0.00046533271288962797,,0.9961112606687198
-0.5124040254399791,0.00078267675450045,,1.0
-0.4312335999999478,0.0,,1.0
-0.4815327166319818,0.00044834432844438355,,1.0
-0.3396122681743865,0.0007804660497267509,,0.9565263773371406
-0.4424245306415786,0.0004455831569566489,,1.0
-0.30922061872637796,0.0006682258603408453,,1.0
-0.6042433540063643,0.011412845521874576,,0.9287699380212806
-0.19042849613599713,0.000356323630937855,,0.8349346942774825
-0.6051211460639913,0.00020868113522529472,,1.0
-0.335257180127964,0.0011881188118810573,,1.0
-0.6117045747119865,0.0020746887966805573,,0.9444629863690488
-0.30533880000001634,0.0012257633162469244,,0.9565263773371406
-0.20641119999999638,0.0004900432129014354,,0.8349346942774825
-0.29241991999998634,0.0029231570095703697,,0.9287699380212806
-0.22522228192799282,0.0005010020040079608,,0.9432117848334887
-0.31063670501597507,0.0004328379743182325,,0.9210075698704439
-0.2998371746079437,0.0005215123859192528,,1.0
-0.3878472837119592,0.0007127583749108266,,0.8003216652416116
-0.6417283269839047,0.0003698268971522339,,0.9907170035694334
-0.4311087291966097,0.0005980861244018635,,1.0
-0.2520431602559684,0.0011885895404121333,,1.0
-0.3363260817839705,0.0005922842964623091,,1.0
-0.4312335999999478,0.0,,1.0
-0.3000395999999769,0.0,,0.9444629863690488
-0.2777447561696007,0.0010716800881839772,,1.0
-0.30039680000001096,0.000167084377610675,,0.9432117848334887
-0.5886496453119437,0.0009448011914101848,,1.0
-0.9125580160399649,0.0022563176895306378,,1.0
-0.34403374467836983,0.0003130870381966421,,1.0
-0.15179720647680545,0.0038275985805989255,,0.9260937151368291
-0.2093249525241397,0.00122406512026449,,0.9951401643102995
-0.4571248401279658,0.0011540680900171839,,0.9213177637383293
-0.4317869982069639,0.0005979967110180391,,1.0
-0.39697310275997055,0.0005489522172895158,,0.9908600990451201
-0.36068459857835006,0.0004660918200885385,,1.0
-0.3933283199999535,0.0005570409982174075,,1.0
-0.2983754599999905,0.000445881172667435,,0.940665933065097
-0.4016983999999547,0.0,,1.0
-0.7536984799679818,0.0015854141894570408,,1.0
-0.5808286838479355,0.00044563279857411147,,1.0
-0.4015935999999768,0.000782268578878807,,1.0
-0.20634679999998295,0.0005347355287197743,,0.8286052641920657
-0.10565093260803349,0.001998183469573097,,0.9933064604823577
-0.348646387711947,0.00025606555278164303,,1.0
-0.3055457999999765,0.0,,0.9566707225952146
-0.4015261677143317,0.0007973951757592464,,0.9961112606687198
-0.2815049951769838,0.0010463378176382753,,1.0
-0.29266012000000985,0.0033976895710916164,,0.9289332845976807
-0.289833573119995,0.0005572893446276694,,1.0
-0.4078099199999585,0.0002087246921309982,,1.0
-0.05428716726397846,0.0014295925661186972,,0.8067214389710331
-0.2854054587526045,0.0005982650314089935,,1.0
-0.373775620064015,0.0005763688760807882,,0.9213177637383293
-0.7736202309143695,0.0015607580824971647,,0.940665933065097
-0.4284599999999571,0.0,,1.0
-0.30596397407996523,0.00052164840897244,,1.0
-0.3585432101759929,0.0007593629451132463,,0.9499023782992594
-0.27867599135997034,0.0006867345770859823,,0.9562292665886255
-0.18099174772800858,0.0010926971407756946,,1.0
-0.730848082799949,0.0018972614999105783,,0.9908600990451201
-0.15587961566636838,0.00310559006211189,,0.959069888694415
-0.15616496271597588,0.0023994811932554496,,0.847165090722874
-0.6086641628879776,0.001248411619145289,,0.8286052641920657
-1.0002560060387928,0.002910806753071691,,1.0
-0.4027631999999698,0.000952641794777121,,1.0
-0.47040641689600227,0.0008484343984121254,,1.0
-0.4042030279999879,0.0011612982091560068,,1.0
-0.4808370453599926,0.001296082949308773,,0.9240221969578188
-0.49026372220961456,0.0005319502626504205,,1.0
-0.40185467999995805,0.0005563591854902455,,1.0
-0.19413843487085164,0.0010458688181682447,,1.0
-0.48213226565997896,0.0006261740763931394,,1.0
-0.19102819999998633,0.002863278453829717,,0.8067214389710331
-0.15318331403515795,0.0016587186398507915,,0.9619630362907725
-0.5172720510719846,0.001398395525134329,,0.9504539410344652
-0.3030416399999891,0.0012250807439581131,,0.9505780201979293
-0.5154839999999484,0.0,,1.0
-0.31869680057600147,0.0005313308065601414,,0.9499023782992594
-0.278819991359972,0.0008009153318077429,,0.9562292665886255
-1.1038302144143584,0.0057241213673845754,,0.9289332845976807
-0.6141511970663666,0.0009389671361501602,,1.0
-0.482030744471997,0.0013233348037053549,,0.9320612481298556
-0.7474563866639832,0.0018112703916870652,,0.974865525087538
-0.6274912545279722,0.0011357819298693415,,1.0
-0.7834576133999633,0.003717472118959074,,0.9677040391018803
-0.7924500907199893,0.0018257694314031778,,1.0
