volatility_bucket,trades,expectancy,profit_factor,winrate,avg_win,avg_loss,gross_profit,gross_loss_abs
V2: 0.000156..0.000996,1514,-0.7641233488150186,0.04874335095302325,0.03368560105680317,1.1623498027975958,-0.8312799658568798,59.279839942677384,1216.1625900486151
V5: 0.173..117.1,1511,-0.7708125300232267,0.03641037105845314,0.01786896095301125,1.629980668535685,-0.8144927297274658,44.00947805046349,1208.7072109155592
V4: 0.00472..0.173,1516,-0.7775639615433911,0.032753939595823456,0.021108179419525065,1.2474177542378986,-0.8212293354685942,39.917368135612755,1218.7043338353938
V1: -0.001..0.000156,1514,-0.7919793758411078,0.046205154048114275,0.025759577278731835,1.4893974004925428,-0.8523005245034893,58.086498619209166,1257.1432736426466
V3: 0.000996..0.00472,1512,-0.8510553314542734,0.08295960873017066,0.05886243386243386,1.3079700861927868,-0.9860892472452703,116.40933767115801,1403.2049988300196
