uid,entry,mfe_price,mae_price,mfe_pct,mae_pct
SOL-sell-142549-05cf,83.823,0.027999999999991587,-0.0030000000000001137,-0.9996659628025721,-1.0000357896997245
PENGU-sell-142549-b1e3,0.006688,3.000000000000398e-06,-9.999999999992654e-07,-0.9995514354066986,-1.0001495215311003
ADA-sell-142724-f81e,0.2524,0.00030000000000002247,0.0,-0.9988114104595879,-1.0
BNB-sell-142652-8a6d,624.7,0.2300000000000182,-0.13999999999998636,-0.9996318232751721,-1.0002241075716343
LPT-sell-142652-d2ec,2.216,0.0,0.0,-1.0,-1.0
MOODENG-sell-142724-c1a1,0.0483,0.0,0.0,-1.0,-1.0
PEPE-sell-142749-4c09,3.2659e-06,4.0000000000003005e-10,-3.100000000000021e-09,-0.9998775222756361,-1.00094920236382
0G-sell-142749-f77b,0.5985,9.999999999998899e-05,0.0,-0.9998329156223893,-1.0
BNB-sell-142917-4aea,624.47,0.0,-0.5899999999999181,-1.0,-1.0009448011914102
LPT-sell-143007-c977,2.216,0.0,-0.004999999999999893,-1.0,-1.0022563176895307
HBAR-sell-142818-5bf9,0.09582,0.0,-3.0000000000002247e-05,-1.0,-1.0003130870381967
KITE-sell-143010-3639,0.25081,0.0006399999999999739,-0.00032000000000004247,-0.9974482676129341,-1.001275866193533
PEPE-sell-143050-df1c,3.2678e-06,3.7000000000000662e-09,-3.000000000002343e-10,-0.9988677397637554,-1.00009180488402
ASTER-sell-142858-b910,0.6932,0.0,-0.0007999999999999119,-1.0,-1.0011540680900173
PENGU-sell-142858-e3a0,0.006689,9.999999999992654e-07,-3.000000000000398e-06,-0.9998505008222456,-1.0004484975332637
SOL-sell-142858-1faf,83.796,0.019000000000005457,-0.026999999999986812,-0.9997732588667716,-1.000322211084061
SONIC-sell-142858-2222,0.04291,1.9999999999999185e-05,0.0,-0.9995339081799115,-1.0
DOGE-sell-142858-adbb,0.08976,0.0,-4.999999999999449e-05,-1.0,-1.0005570409982174
SUI-sell-142858-fd3b,0.8971,9.999999999998899e-05,-0.00029999999999996696,-0.9998885297068332,-1.0003344108795005
WLD-sell-142858-a47f,0.3833,0.0,0.0,-1.0,-1.0
ADA-sell-142931-6c3c,0.2523,0.0001000000000000445,-0.00029999999999996696,-0.9996036464526356,-1.0011890606420926
DOGE-sell-143159-0c2c,0.08976,4.000000000001225e-05,0.0,-0.9995543672014259,-1.0
WLD-sell-143159-eccb,0.3835,0.00030000000000002247,0.0,-0.9992177314211212,-1.0
BCH-sell-143211-fc5c,448.82,0.2400000000000091,0.0,-0.9994652644712803,-1.0
BERA-buy-143050-8aab,0.5505,0.00039999999999995595,-0.0007000000000000339,-0.9992733878292462,-1.0012715712988194
