time_of_day,coin,trades,expectancy,profit_factor,winrate,avg_win,avg_loss,gross_profit,gross_loss_abs
evening_utc,BCH/USDT,3,-0.25924841588798353,0.0,0.0,0.0,-0.25924841588798353,0.0,0.7777452476639506
evening_utc,BGB/USDT,24,-0.3516037251653164,0.0,0.0,0.0,-0.3516037251653164,0.0,8.438489403967594
evening_utc,BNB/USDT,27,-0.5723242539552339,0.0,0.0,0.0,-0.5723242539552339,0.0,15.452754856791316
evening_utc,BTC/USDT,27,-0.6118836094996313,0.0,0.0,0.0,-0.6118836094996313,0.0,16.520857456490045
evening_utc,ETH/USDT,27,-0.39989203481123664,0.038259116147225415,0.037037037037037035,0.42951998163203625,-0.4317924969821317,0.42951998163203625,11.226604921535424
evening_utc,FF/USDT,3,-0.5667429636829479,0.0,0.0,0.0,-0.5667429636829479,0.0,1.7002288910488437
evening_utc,GRASS/USDT,23,-0.34911295058467673,0.05595694944983198,0.08695652173913043,0.23797209326712646,-0.4050258119038961,0.4759441865342529,8.505542049981818
evening_utc,H/USDT,15,-0.5264027420509482,0.06893557340440952,0.06666666666666667,0.5846191814720243,-0.6057614508740176,0.5846191814720243,8.480660312236246
evening_utc,HYPE/USDT,24,-0.30922772601915666,0.0,0.0,0.0,-0.30922772601915666,0.0,7.421465424459759
evening_utc,LINK/USDT,26,-0.45805479063075405,0.0,0.0,0.0,-0.45805479063075405,0.0,11.909424556399605
evening_utc,LPT/USDT,11,-0.3798898369119669,0.0,0.0,0.0,-0.3798898369119669,0.0,4.178788206031636
evening_utc,LTC/USDT,23,-0.4158753964556513,0.0,0.0,0.0,-0.4158753964556513,0.0,9.56513411847998
evening_utc,MOODENG/USDT,19,-0.4907216468476254,0.06448144867784329,0.10526315789473684,0.3213225489704339,-0.5862562581203383,0.6426450979408678,9.966356388045751
evening_utc,MORPHO/USDT,3,-0.7212007139413231,0.0,0.0,0.0,-0.7212007139413231,0.0,2.1636021418239695
evening_utc,PENGU/USDT,22,-0.2954497878683957,0.0,0.0,0.0,-0.2954497878683957,0.0,6.499895333104705
evening_utc,PEPE/USDT,25,-0.3947773339473647,0.0,0.0,0.0,-0.3947773339473647,0.0,9.869433348684117
evening_utc,SOL/USDT,26,-0.6498260055404397,0.0,0.0,0.0,-0.6498260055404397,0.0,16.895476144051432
evening_utc,SONIC/USDT,6,-0.7015824806676846,0.14624802426578323,0.16666666666666666,0.7210880061664052,-0.9861165780345026,0.7210880061664052,4.930582890172513
evening_utc,SUI/USDT,2,-0.42896187466801095,0.0,0.0,0.0,-0.42896187466801095,0.0,0.8579237493360219
evening_utc,TAO/USDT,1,-1.5675524491872042,0.0,0.0,0.0,-1.5675524491872042,0.0,1.5675524491872042
evening_utc,TRX/USDT,25,-0.44833645554177337,0.0,0.0,0.0,-0.44833645554177337,0.0,11.208411388544334
evening_utc,UNI/USDT,23,-0.4519138036556249,0.0,0.0,0.0,-0.4519138036556249,0.0,10.394017484079372
evening_utc,WLD/USDT,23,-0.4925822158451984,0.005684408931630859,0.043478260869565216,0.064769065040005,-0.517916364976344,0.064769065040005,11.394160029479568
evening_utc,XAUT/USDT,3,-0.8525905771732979,0.0,0.0,0.0,-0.8525905771732979,0.0,2.557771731519894
evening_utc,XLM/USDT,9,-0.3313947282038962,0.0,0.0,0.0,-0.3313947282038962,0.0,2.982552553835066
evening_utc,XRP/USDT,19,-0.42195462678860796,0.0,0.0,0.0,-0.42195462678860796,0.0,8.017137908983551
evening_utc,ZEC/USDT,1,-0.6140905662720064,0.0,0.0,0.0,-0.6140905662720064,0.0,0.6140905662720064
